Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_785,Dam,Houston,2/23/2022,7/22/2024,45238976,45177601.07,-61374.92944,700,951.8230986,251.8230986,1.103537671,4.357759282,344.1454144,5.396553133,54.10746922,Sunny,56,40620.8259,665.9745268,3621,82.45230938,7,2.220850953,57.65424094,0,69.89613244,Low
PJT_786,Bridge,Los Angeles,2/24/2022,12/11/2023,48278684,46827902.05,-1450781.95,800,865.9654253,65.96542527,0.341058373,2.233697627,480.2995281,-4.172424876,44.88056765,Sunny,75,47993.63741,785.9539949,9810,77.31298969,5,2.822491446,98.67344482,1,62.26262378,Medium
PJT_787,Road,Los Angeles,2/25/2022,12/13/2023,45855106,56310868.47,10455762.47,316,438.2844819,122.2844819,1.22573761,1.714832599,51.35939211,-3.82674104,37.60591278,Cloudy,252,23614.01397,888.8370518,9828,69.7619734,0,3.801345959,68.21646924,0,85.88133763,Medium
PJT_788,Tunnel,New York,2/26/2022,5/16/2023,8873491,12790674.26,3917183.257,333,358.4245687,25.42456875,1.016736815,0.691227828,161.5696024,6.017282522,68.62702107,Rainy,73,47858.93126,866.9256075,3348,57.92103903,9,6.31150064,81.4120213,1,35.70494822,High
PJT_789,Bridge,Seattle,2/27/2022,9/1/2023,19317940,21372878.37,2054938.371,567,662.1402277,95.14022767,1.282893256,2.197326872,467.5061657,23.78010482,73.86397711,Rainy,284,42070.89269,968.3946947,5874,47.15469468,6,3.991410459,73.43080102,0,81.17705599,Medium
PJT_790,Bridge,Houston,2/28/2022,12/25/2023,6875293,9211518.004,2336225.004,388,518.4499131,130.4499131,0.119089264,2.481613856,469.4602619,34.23761794,37.13526633,Rainy,59,26647.30074,623.2464058,4036,64.54456207,7,7.723486739,73.40904899,0,38.30686909,High
PJT_791,Building,Los Angeles,3/1/2022,11/4/2023,47505570,61529062.86,14023492.86,451,593.404214,142.404214,0.470196934,2.018233472,374.2638887,39.45876688,23.46132057,Stormy,278,35331.17806,917.7900052,3349,41.71110963,4,6.546642006,85.13721861,0,80.87108886,High
PJT_792,Dam,Seattle,3/2/2022,6/4/2024,30486438,44477668.88,13991230.88,322,480.5595889,158.5595889,1.033527821,3.393300469,394.5934945,24.30643614,79.41268904,Rainy,62,24574.28806,827.6619459,6743,52.66335336,3,8.864413636,99.73311494,0,50.59486052,High
PJT_793,Tunnel,New York,3/3/2022,3/28/2023,43618713,60742922.92,17124209.92,790,817.7263255,27.72632548,1.905956767,2.104482644,91.16733107,-9.690277799,20.69718188,Stormy,174,30142.55337,905.2008619,5432,65.94900255,6,5.508656437,82.95299252,1,20.52509243,High
PJT_794,Road,Chicago,3/4/2022,3/24/2024,28054353,34786364.07,6732011.067,248,321.7529055,73.75290553,0.828857177,4.807087889,281.2441257,0.247422709,85.59787457,Stormy,221,7612.085166,110.4639412,7175,65.11631114,5,3.980587727,89.70295658,0,44.33678743,Medium
PJT_795,Tunnel,Seattle,3/5/2022,9/12/2023,35648748,46137262,10488514,426,539.2346958,113.2346958,0.90630685,2.996387589,154.2123461,-4.515058788,63.93339118,Rainy,283,36331.85639,969.3126927,8265,42.65772586,5,9.96644411,51.38080286,0,31.01439505,High
PJT_796,Road,Seattle,3/6/2022,10/1/2023,5300915,7628185.678,2327270.678,440,637.585992,197.585992,1.457922569,4.037389678,131.5481196,9.982846156,42.52926446,Rainy,88,7377.109002,526.1771466,7103,75.34360921,2,4.200699896,90.52136845,0,19.04783957,Medium
PJT_797,Dam,Chicago,3/7/2022,11/26/2023,49632668,56566911.12,6934243.117,258,256.4048595,-1.595140473,1.247206239,0.546779516,414.6364846,17.57430465,37.25345367,Cloudy,196,41768.82261,818.3646906,8358,72.98105535,9,4.857423758,64.99879409,0,19.92583616,Medium
PJT_798,Road,Seattle,3/8/2022,9/2/2023,7760403,8505997.869,745594.8694,837,1130.853038,293.8530378,0.667959685,1.986456465,110.7671615,-7.613155178,20.6303965,Cloudy,228,42122.61183,214.4837074,3031,44.68625824,3,8.282145028,56.33509225,0,80.20642587,High
PJT_799,Building,New York,3/9/2022,12/5/2023,49710324,45061745.08,-4648578.918,802,995.2508581,193.2508581,0.880551152,1.684238507,260.8932366,9.166288669,36.48299919,Stormy,68,15668.47794,456.3469862,2249,96.58978315,4,1.797726105,55.66670427,0,89.32580673,Low
PJT_800,Building,New York,3/10/2022,4/19/2023,41174673,57476987.82,16302314.82,784,834.8028251,50.80282515,0.513629618,2.847411941,472.3602078,-0.145117896,29.64098111,Cloudy,125,19564.82515,344.3145967,7808,45.96296674,8,4.478410955,83.99374071,1,93.44162075,High
PJT_801,Building,Chicago,3/11/2022,1/15/2023,2636675,3640162.973,1003487.973,704,834.0013077,130.0013077,1.935440772,4.3055676,133.624425,25.58885914,62.85163545,Stormy,101,26658.96704,362.4928935,4556,91.29004907,7,1.771390841,99.8808418,0,86.85515551,Low
PJT_802,Building,Houston,3/12/2022,4/17/2024,16125440,15523521.04,-601918.9614,800,880.2127666,80.21276659,0.348205325,0.391691089,490.0970407,15.53498031,31.6581912,Sunny,263,31849.83081,210.930058,9519,40.01858391,2,2.2537528,83.30975492,0,84.72016876,Low
PJT_803,Tunnel,Los Angeles,3/13/2022,12/28/2023,26872497,33486206.25,6613709.246,509,635.0223132,126.0223132,0.806489891,0.36287399,497.4295936,17.24247058,57.00408863,Stormy,224,17930.91478,825.1874493,9988,92.9368657,5,1.041767429,63.1174075,1,16.19522664,Medium
PJT_804,Dam,Houston,3/14/2022,6/13/2023,18579065,21893366.18,3314301.177,368,527.4913349,159.4913349,0.149094047,4.251588541,300.0277196,13.52304834,61.30814956,Stormy,278,31661.88821,108.3180831,6299,41.18318393,9,1.085898633,60.16529855,0,81.11112352,Low
PJT_805,Road,Seattle,3/15/2022,2/13/2023,11117273,10797378.55,-319894.4466,274,340.1937394,66.19373944,0.521381035,1.06425043,126.5642331,42.58108408,40.86291888,Cloudy,169,18400.4183,381.2549113,4094,85.46872191,0,4.422591006,76.29785496,0,80.49543937,Medium
PJT_806,Road,Los Angeles,3/16/2022,4/17/2023,25147347,37427825.98,12280478.98,796,1018.110627,222.110627,1.582895163,3.343766272,192.2471996,1.810431882,22.45454643,Sunny,207,7497.082448,256.9694889,3977,61.70144868,2,8.282474245,53.25196497,0,21.81613547,High
PJT_807,Building,Chicago,3/17/2022,3/21/2023,35590323,36615948.29,1025625.289,187,226.5035084,39.50350845,0.482232941,2.714390662,241.0217747,18.41653429,22.60777164,Snowy,95,5113.739742,630.1350465,1962,84.29300801,9,6.283039245,69.96654165,0,69.58083087,High
PJT_808,Building,Chicago,3/18/2022,11/4/2023,26589001,25002714.71,-1586286.291,246,228.9520288,-17.04797125,0.252120465,4.164467974,189.195901,30.48095526,21.84431325,Snowy,253,9551.797606,328.8271624,6725,64.10471233,6,6.714226397,83.3117452,0,50.72566028,High
PJT_809,Bridge,Los Angeles,3/19/2022,7/20/2024,10031370,12608513.49,2577143.494,675,701.8077155,26.80771553,1.001461042,0.625444549,176.2860109,20.62644272,71.7387267,Snowy,270,40651.28151,333.0986091,6489,44.25447534,6,5.673243138,98.38311379,0,91.00121711,Medium
PJT_810,Dam,New York,3/20/2022,8/7/2024,8611432,11567908.89,2956476.888,370,442.2243839,72.22438393,0.118941546,0.648914829,487.5033691,41.09614871,42.26067934,Sunny,198,48264.40906,539.5043296,2268,86.05040172,1,8.378138298,71.28267239,1,72.58675262,High
PJT_811,Tunnel,Los Angeles,3/21/2022,3/15/2024,33985192,31248230.85,-2736961.154,545,591.9469378,46.94693778,0.261055693,2.784091801,119.0141723,10.78825956,75.74101302,Rainy,124,24213.47897,687.4201354,6279,44.27516112,2,8.923408527,60.01119702,0,95.58887827,High
PJT_812,Road,Seattle,3/22/2022,10/28/2022,43710916,56615715.22,12904799.22,700,706.3407111,6.34071106,1.634489152,4.731893267,379.9975589,15.50216932,50.22129767,Sunny,173,28070.77791,209.1742341,1372,95.32722616,6,8.647666553,90.86812017,0,19.44303807,High
PJT_813,Bridge,New York,3/23/2022,7/22/2023,21481913,26194510.36,4712597.362,296,355.9339927,59.93399272,1.565799355,2.074988792,50.18463025,-5.131272663,51.70986706,Cloudy,278,11608.16761,257.9603072,5380,43.05844215,5,8.309188952,87.20997624,0,13.6546583,High
PJT_814,Bridge,Chicago,3/24/2022,8/23/2023,14722816,14162745.43,-560070.5651,446,487.7839007,41.78390073,1.838763759,1.634710501,318.2822012,23.49495111,55.90178218,Stormy,97,29796.41087,322.4572701,8617,68.75951667,6,2.644417662,92.98519441,1,97.6221422,Medium
PJT_815,Road,Los Angeles,3/25/2022,7/31/2023,15374288,15428318.26,54030.26263,790,833.3430229,43.34302286,1.723579328,3.033446616,462.1743518,5.851658265,69.91220195,Stormy,111,11509.47059,976.3733927,7279,83.38206585,9,6.344886028,60.73593638,1,17.21729453,High
PJT_816,Tunnel,Houston,3/26/2022,12/5/2022,33439573,41491306.49,8051733.486,664,782.4517903,118.4517903,1.39803357,4.652243003,179.5703423,-1.183002827,39.14520061,Cloudy,107,32504.6449,457.4372499,1095,63.59478789,8,6.239468765,70.24160979,0,44.75762388,High
PJT_817,Bridge,Houston,3/27/2022,6/28/2023,32762785,35312206.96,2549421.965,688,674.2197417,-13.78025826,0.199432429,4.184639164,133.4866889,19.94922111,28.51111447,Cloudy,67,46996.64004,639.0910816,5369,53.03400848,7,5.751496034,99.07772189,0,68.497356,Medium
PJT_818,Bridge,Seattle,3/28/2022,3/18/2023,33963575,49688351.47,15724776.47,477,694.8208288,217.8208288,1.587412374,4.977418054,343.2559077,19.27706449,58.92401346,Stormy,157,13806.43427,317.3885314,4941,85.54545768,5,5.327315104,57.90211599,0,89.2051006,High
PJT_819,Dam,Houston,3/29/2022,7/17/2024,6277420,8733423.775,2456003.775,343,487.2730918,144.2730918,1.706470541,0.112842916,370.6706333,-5.827059733,42.88843363,Rainy,236,39405.36731,541.4135726,8021,87.05768229,3,1.802534295,83.57254096,0,32.91195864,Low
PJT_820,Tunnel,Los Angeles,3/30/2022,6/25/2023,27372008,40788132.87,13416124.87,555,735.1376551,180.1376551,1.618256077,0.564290724,359.6137335,28.40184994,50.97439196,Rainy,268,6057.609027,166.7072569,4944,95.36169904,9,1.919469105,61.85922308,0,12.61523907,Low
PJT_821,Bridge,Los Angeles,3/31/2022,6/7/2024,41826435,44160454.78,2334019.78,832,801.8219427,-30.17805727,1.066110167,3.047338817,193.692596,24.30747049,65.28626958,Rainy,278,21897.37586,131.2679313,6868,62.56990663,8,9.120534134,75.00795031,0,56.91581114,High
PJT_822,Tunnel,Houston,4/1/2022,7/9/2024,16020740,23740080.12,7719340.116,447,610.3902796,163.3902796,0.542513493,4.102882197,163.491081,0.395950551,54.58880188,Cloudy,97,9983.682852,521.8601741,6396,70.37510407,6,6.671677952,90.02548229,0,52.40008182,High
PJT_823,Road,Los Angeles,4/2/2022,7/14/2023,2760511,3198715.405,438204.4047,728,1008.115761,280.1157609,1.706126954,1.426221712,480.16346,15.81891742,63.4195172,Stormy,112,20861.39487,458.7933588,9041,61.78770657,4,3.36085493,74.42930263,0,37.6203864,Medium
PJT_824,Building,Seattle,4/3/2022,6/28/2023,4541815,5034653.146,492838.1464,253,344.246669,91.24666897,1.481609339,1.19605544,465.4847787,29.61776041,58.09400015,Stormy,61,12809.16138,223.1922877,1131,55.42490931,1,3.513703503,90.27408467,0,88.65094308,Medium
PJT_825,Bridge,New York,4/4/2022,12/5/2022,9434610,8776165.89,-658444.1096,687,665.2767387,-21.72326133,1.963446231,3.934878997,255.7924745,19.11896573,71.78574604,Stormy,264,21798.72456,718.841286,8290,85.06197769,8,6.491753485,71.31674527,0,77.43899544,High
PJT_826,Dam,Seattle,4/5/2022,1/27/2024,25167060,23447121.85,-1719938.154,252,324.1588831,72.15888311,0.395815936,0.281909269,430.7872398,11.75189919,69.41556324,Sunny,83,23788.52627,993.6131418,7516,60.3791107,6,4.662414772,99.96764649,0,87.23047449,Medium
PJT_827,Road,Seattle,4/6/2022,6/7/2023,5610146,7378501.908,1768355.908,487,682.0897053,195.0897053,0.528762708,1.846913238,253.5455649,7.728615194,57.39329243,Sunny,238,18526.60053,456.0821391,6906,65.68896652,8,4.971917539,71.79141171,0,24.56280635,Medium
PJT_828,Tunnel,Los Angeles,4/7/2022,3/8/2023,38693721,45455734.95,6762013.949,378,471.1437514,93.1437514,0.502416485,2.529046113,240.9750581,23.57166267,67.52321146,Snowy,151,34547.98773,662.1027723,1807,64.22041946,8,1.545849915,57.46897393,0,72.3170763,Low
PJT_829,Road,New York,4/8/2022,11/20/2022,6351826,6579938.972,228112.9723,309,397.9439274,88.94392737,1.605825558,2.801743372,120.5433264,41.65097841,81.14917216,Sunny,136,46348.34231,966.6783481,1050,82.75967354,9,2.248652684,70.09347578,1,97.75915619,Medium
PJT_830,Bridge,Los Angeles,4/9/2022,1/2/2024,14698156,18642879.21,3944723.205,751,882.4385838,131.4385838,0.455123863,3.643075784,241.8827254,26.94596623,50.25899015,Rainy,230,23026.79183,848.3814752,6277,95.06773757,4,4.540153839,87.12965923,0,65.07225026,Medium
PJT_831,Tunnel,Chicago,4/10/2022,4/25/2023,40944891,43062350.75,2117459.754,794,966.4761672,172.4761672,0.226653677,1.774228617,291.8376224,-5.8889753,48.89341509,Rainy,74,13655.44204,517.197001,1055,80.00536368,6,7.297177779,92.39688789,0,25.42279288,High
PJT_832,Building,Los Angeles,4/11/2022,7/28/2024,36338438,45298735.62,8960297.615,666,613.1369926,-52.8630074,1.997265533,3.063421723,60.12694734,15.33767354,73.49719346,Rainy,239,17182.52412,763.740536,4664,68.29495577,4,1.432228488,73.00516496,0,99.6202355,Low
PJT_833,Road,Los Angeles,4/12/2022,2/9/2023,15900526,17737438.21,1836912.212,330,423.5146784,93.51467835,0.147152702,2.926877114,249.8508523,38.99532723,60.77876859,Rainy,181,43430.03706,215.3215362,1743,86.75230688,2,4.011020135,79.72384205,0,57.54912234,Medium
PJT_834,Bridge,Los Angeles,4/13/2022,10/10/2022,39467910,55023450.1,15555540.1,848,804.6403419,-43.35965808,1.686963714,2.738080503,401.6102983,-4.804566581,24.97047462,Snowy,271,30723.78755,560.8934699,7030,78.45827945,9,7.255647567,92.24450339,0,85.60531164,High
PJT_835,Dam,New York,4/14/2022,7/11/2024,10017497,13948540.1,3931043.097,385,446.9883713,61.98837129,0.794196999,3.202416466,356.0207254,44.38816417,82.4478411,Rainy,271,25475.49645,351.1542495,9131,43.63662143,7,8.128457114,90.677309,0,23.44253027,High
PJT_836,Tunnel,Los Angeles,4/15/2022,4/20/2023,9303143,11037344.11,1734201.109,358,385.062315,27.06231498,1.699069374,1.297245855,335.820645,42.19881665,22.15481716,Cloudy,190,11733.65247,245.0473191,1079,45.73981519,7,2.711986337,82.88619527,0,69.9486596,Low
PJT_837,Road,New York,4/16/2022,5/13/2024,45310148,50316532.66,5006384.659,376,461.4485456,85.44854557,1.153778933,0.423243768,459.2999428,-5.69490356,72.38774493,Cloudy,219,25237.72887,483.6528156,3966,42.27501664,8,7.583384187,90.75135521,0,92.13559284,High
PJT_838,Road,Houston,4/17/2022,3/12/2024,46787926,52287185.96,5499259.959,268,262.6533468,-5.346653248,1.813099336,0.59635836,58.11440442,41.33773262,73.11558999,Cloudy,98,17532.14015,217.913099,4728,67.40897957,5,9.598705247,78.79553792,0,57.88160372,High
PJT_839,Building,Chicago,4/18/2022,12/30/2023,33580457,46456168.49,12875711.49,613,806.0864432,193.0864432,1.859766674,1.122911913,300.6714138,9.972292464,86.71777597,Sunny,127,47442.34075,729.0865974,5536,89.55120606,1,9.161309351,50.23240845,0,35.97940545,High
PJT_840,Building,New York,4/19/2022,3/7/2023,7679155,8423324.17,744169.1697,362,498.4765058,136.4765058,0.117286544,2.500989678,404.3069818,36.45900419,23.78940859,Stormy,233,44783.15492,510.6160396,1125,58.78499016,2,8.104384696,52.06333922,1,21.46796452,High
PJT_841,Dam,Houston,4/20/2022,4/25/2023,6737580,6908954.553,171374.5531,388,387.2289159,-0.7710841,0.243283134,4.202213753,293.6009222,13.01108357,61.77998025,Snowy,224,8775.614382,578.0301693,6813,63.04961099,9,7.410940174,98.99041996,0,36.63501987,High
PJT_842,Dam,New York,4/21/2022,4/2/2024,23802311,22631546.85,-1170764.149,672,646.8590368,-25.14096318,0.575681586,3.50646671,195.7529987,14.2470312,49.94883994,Cloudy,185,28249.40702,231.7383448,9410,94.5686265,5,3.116244772,57.2496021,0,41.93957826,Medium
PJT_843,Bridge,New York,4/22/2022,6/2/2023,15773394,18612855.28,2839461.284,309,305.0785705,-3.921429491,1.371699291,3.945203021,111.3127543,24.88337,43.14430684,Cloudy,104,15127.62555,225.794495,1947,90.21420672,0,6.705129043,70.22582044,1,73.89595947,High
PJT_844,Bridge,Chicago,4/23/2022,8/28/2023,1225391,1457332.101,231941.1009,844,1203.777397,359.7773973,1.787717173,1.75487812,449.4033823,32.59625806,26.32229922,Rainy,265,23484.96903,625.0738917,1594,79.90288674,1,6.789465944,96.69056375,0,26.07592663,High
PJT_845,Dam,Seattle,4/24/2022,7/10/2024,49448102,69452095.61,20003993.61,192,233.647403,41.64740295,0.973889707,2.023268708,261.8430766,-8.141596698,59.38578838,Cloudy,67,44458.15992,986.508773,6030,56.00822693,7,4.661391989,59.75197424,0,19.54943701,Medium
PJT_846,Dam,Seattle,4/25/2022,8/19/2023,7698541,7950616.005,252075.0052,813,959.6299139,146.6299139,1.253248921,1.96840943,445.1518386,22.62357975,53.5328508,Rainy,84,28738.15339,186.6255249,1140,47.02248896,7,5.437139155,92.18956722,0,44.82455869,Medium
PJT_847,Tunnel,New York,4/26/2022,8/6/2024,17968603,20279271.27,2310668.266,285,274.7477211,-10.25227893,0.45814972,0.959365922,313.6334551,0.270314675,27.31881207,Rainy,266,20039.6882,357.1582857,4055,40.96352936,5,7.246256394,90.91337841,0,51.27882548,High
PJT_848,Building,Los Angeles,4/27/2022,1/26/2024,48427053,67073572.24,18646519.24,554,714.5124166,160.5124166,1.629436984,0.306083291,353.3864525,9.027223482,62.8742655,Stormy,258,14354.97593,882.5132049,5205,46.42064036,2,9.568913821,99.31648273,0,66.5546547,High
PJT_849,Bridge,Houston,4/28/2022,11/29/2023,38187064,53239418.12,15052354.12,761,1081.228614,320.2286137,1.937923412,2.954580464,411.9175195,9.138276639,71.65671842,Sunny,209,41014.61867,165.044811,6171,57.55578662,1,3.657755876,64.08409168,0,73.67781712,Medium
PJT_850,Building,Los Angeles,4/29/2022,4/28/2024,22385690,25312991.59,2927301.59,886,1237.663608,351.6636081,0.610337973,4.946083417,346.6199951,15.79831871,73.70948107,Rainy,297,33103.31069,888.2971492,8782,73.10740381,5,3.217268368,65.76626777,0,90.0349938,Medium
PJT_851,Building,Los Angeles,4/30/2022,11/23/2023,28949891,34029856.16,5079965.158,877,1118.729988,241.7299879,1.040169308,0.834148525,229.1246783,8.377502653,83.37612318,Rainy,201,26062.94572,571.857385,3660,43.84000497,0,6.416262031,95.14390005,0,36.0058209,High
PJT_852,Dam,New York,5/1/2022,5/22/2023,15106894,16345229.28,1238335.283,278,262.7564899,-15.24351006,0.26362061,0.233424099,281.1350228,-4.095138485,48.66295193,Stormy,56,14786.79592,467.4400965,7856,48.1736667,9,2.177192003,61.70395296,0,57.57470404,Low
PJT_853,Tunnel,New York,5/2/2022,5/26/2023,20312610,29646923.13,9334313.129,773,747.8297412,-25.1702588,1.162359647,3.897658409,411.3704861,-1.990419381,86.7150938,Rainy,62,20041.08684,378.7125079,7089,50.86484214,5,6.242795474,77.39504785,0,42.94366361,High
PJT_854,Road,New York,5/3/2022,2/21/2023,30723044,29837798.18,-885245.8189,766,712.0624105,-53.93758952,1.05528854,1.262930033,218.1426334,-8.160910794,80.58005836,Snowy,175,48192.9542,367.4054423,6318,77.91892558,8,1.799663366,85.36724796,0,10.12795048,Low
PJT_855,Tunnel,New York,5/4/2022,8/6/2024,30538176,44593360.93,14055184.93,371,391.2148736,20.21487359,0.37442932,4.148219027,224.6546555,15.86369969,40.75510997,Sunny,268,28404.04719,375.2223242,3552,76.94738794,6,5.415254916,63.59421226,0,62.14886404,Medium
PJT_856,Tunnel,Seattle,5/5/2022,7/9/2023,14580994,19105766.18,4524772.179,504,494.6240277,-9.375972331,0.939925805,3.519683335,93.06055223,42.49462322,31.14981261,Snowy,161,23031.46766,896.3227729,4611,73.04594358,8,6.583729372,96.92064727,0,83.42164681,High
PJT_857,Building,New York,5/6/2022,6/8/2023,6596526,8040791.116,1444265.116,646,682.1946204,36.1946204,0.734798839,4.728367685,461.5629958,-3.637862699,50.47725773,Cloudy,118,28463.99191,751.4157072,9062,55.03008548,1,1.630986753,83.2848774,0,13.27955375,Low
PJT_858,Tunnel,Seattle,5/7/2022,12/14/2023,34075239,31335434.28,-2739804.719,546,617.5450191,71.54501905,1.091478663,2.044636179,90.96634173,42.04454712,48.13290956,Sunny,149,40054.48277,702.750707,2040,62.26718147,4,2.862578368,52.35696541,0,10.31425827,Low
PJT_859,Bridge,Seattle,5/8/2022,1/20/2024,4291070,5086452.931,795382.9305,497,728.4974662,231.4974662,1.212743237,3.309849197,341.6941299,30.33488331,60.30035137,Cloudy,139,20304.90214,818.8742341,9506,45.80138298,8,4.018368564,56.78687656,0,75.50365659,Medium
PJT_860,Building,New York,5/9/2022,6/29/2024,18463484,21134205.97,2670721.968,323,408.9908804,85.99088039,0.116141599,2.324273904,235.9375155,25.06243416,60.83703626,Rainy,91,13041.77544,331.4031967,8603,53.58763623,6,4.317388257,59.5390785,0,71.54737525,Medium
PJT_861,Bridge,Chicago,5/10/2022,10/25/2023,35356387,35240817.12,-115569.8753,563,788.7541448,225.7541448,1.545911368,3.152943487,232.5287256,25.49027654,72.49908891,Stormy,158,31322.12533,656.2385309,5172,93.86231359,8,7.084941789,62.2478682,0,46.52668948,High
PJT_862,Road,Houston,5/11/2022,5/17/2024,27276833,35292014.78,8015181.781,395,523.8533057,128.8533057,1.454727155,2.24799453,355.7983265,35.47002066,55.69229637,Snowy,208,34934.18466,514.0596151,3946,98.78150479,5,5.761192065,86.5338685,0,69.54443935,High
PJT_863,Building,Los Angeles,5/12/2022,5/10/2024,36567580,54218405.1,17650825.1,540,522.4510143,-17.54898571,0.795944134,0.943161232,80.19217968,-4.119407459,27.33758487,Cloudy,251,37072.31013,804.1974717,4236,78.85957514,6,4.438976233,54.44676224,1,95.80474653,High
PJT_864,Road,Seattle,5/13/2022,3/30/2023,24612951,30453931.3,5840980.296,503,674.8007786,171.8007786,0.200578278,2.53948708,317.1676023,17.7614878,80.08039349,Rainy,159,44689.44158,378.3304994,4680,95.00939752,9,5.056086289,67.52973361,0,32.30765169,Medium
PJT_865,Building,Houston,5/14/2022,7/13/2024,39021655,51854002.96,12832347.96,194,206.6215098,12.62150981,1.534371826,2.642921007,397.4143037,28.3400126,41.68352082,Snowy,75,21702.83543,678.8607552,5807,78.56451402,4,1.116790036,95.56916617,0,32.13339351,Low
PJT_866,Dam,Chicago,5/15/2022,3/25/2024,48116098,45280629.41,-2835468.59,396,508.2520244,112.2520244,1.914832805,4.053019241,422.695741,22.27512448,87.99082222,Snowy,263,8390.97033,893.9911706,2537,41.99178917,5,7.934727514,77.83338432,0,26.76089843,High
PJT_867,Tunnel,Los Angeles,5/16/2022,10/13/2024,1147745,1320595.624,172850.6237,671,741.1712906,70.17129059,0.556288032,3.677603529,126.7386752,35.80284891,28.25020761,Cloudy,125,48125.68626,461.9354286,4872,99.8057551,0,1.369042198,63.27482819,0,75.1588075,Low
PJT_868,Dam,Los Angeles,5/17/2022,5/12/2024,4792824,4648153.044,-144670.9558,726,1087.986038,361.9860379,0.714696766,3.31895812,453.8385725,-6.025056004,87.07758206,Rainy,81,24575.53673,159.9598786,2867,45.9371381,0,8.463857436,97.85281482,1,41.78703144,High
PJT_869,Road,Seattle,5/18/2022,9/2/2024,44674032,56632265.26,11958233.26,362,383.0433813,21.04338135,0.44924449,0.566935478,345.2657413,27.98855717,26.37082648,Stormy,140,33046.58794,564.4457401,2161,80.95850809,1,5.868968693,62.2157946,1,98.98238206,High
PJT_870,Tunnel,New York,5/19/2022,5/9/2024,34692118,50757666.46,16065548.46,449,479.2977488,30.29774883,1.196178634,3.603081453,446.8346604,19.37152517,36.17252966,Cloudy,274,34983.73954,411.375239,4920,55.17017218,3,5.750372721,95.25498106,0,74.31840131,High
PJT_871,Building,Chicago,5/20/2022,4/5/2024,6250295,8107049.131,1856754.131,646,942.1285663,296.1285663,0.39419865,2.501525782,268.3763227,10.85384752,23.26059595,Snowy,174,29593.11689,705.0028425,6693,63.51886677,8,7.34120765,86.28848368,0,43.0639198,High
PJT_872,Tunnel,Seattle,5/21/2022,7/4/2024,38706355,36619379.13,-2086975.868,791,723.5962344,-67.40376556,0.776768493,4.470497681,293.9150053,8.715124023,69.35792026,Snowy,294,14236.58884,955.9296323,4882,78.75605109,6,8.736035794,87.02605185,1,23.42674307,High
PJT_873,Bridge,Chicago,5/22/2022,8/25/2023,15401814,17139134.35,1737320.353,698,919.9733481,221.9733481,1.424324726,4.599354671,463.5672247,24.1457948,79.52091156,Sunny,175,38981.43726,537.0474862,8738,66.18924096,5,9.483815318,88.24696592,1,63.28223349,High
PJT_874,Tunnel,New York,5/23/2022,1/16/2024,40234412,49504341.17,9269929.169,721,962.6761966,241.6761966,1.164220368,0.275782953,454.9592945,39.00474561,50.38497573,Rainy,101,41168.83884,519.5712071,9456,55.03276354,0,5.890328985,75.3284656,0,36.54129278,High
PJT_875,Bridge,New York,5/24/2022,8/16/2023,28148868,32143886.34,3995018.342,646,905.5803366,259.5803366,0.834278872,4.103207802,251.672393,17.28967594,84.99654525,Sunny,197,29883.90137,689.1263202,7331,60.06677121,4,2.355924088,90.7289363,0,91.49581732,Low
PJT_876,Tunnel,Seattle,5/25/2022,4/23/2023,6149534,8610493.912,2460959.912,484,718.5771758,234.5771758,0.898474243,0.188486952,173.4856842,35.35977402,61.32093502,Stormy,152,26985.25223,193.1477532,6182,60.49288702,3,8.907678336,91.80965489,0,49.72639599,High
PJT_877,Bridge,New York,5/26/2022,7/27/2024,13312829,18488891.57,5176062.566,323,479.7716519,156.7716519,1.168010677,1.835848128,226.9266956,12.118601,64.10049948,Cloudy,154,10127.21824,328.15557,2526,97.55943427,4,1.366048165,68.02433608,0,36.33849681,Low
PJT_878,Road,Houston,5/27/2022,9/14/2024,4314344,5466699.294,1152355.294,290,272.3581558,-17.64184418,0.111142983,2.711499878,224.4939478,-4.368304546,79.17934412,Snowy,217,8777.824767,927.081393,9131,87.91678096,8,8.266034536,70.01722591,0,62.96966331,High
PJT_879,Dam,Los Angeles,5/28/2022,2/14/2023,1049976,1180251.528,130275.5276,411,572.565577,161.565577,0.24916875,0.740503993,179.0900937,-6.617184495,40.77601435,Rainy,236,20280.41805,702.948352,5394,67.51292629,2,7.123794638,94.43783593,1,22.32770509,High
PJT_880,Building,Seattle,5/29/2022,8/7/2024,45306168,47716538.79,2410370.788,870,1120.373785,250.3737854,1.774390329,3.731569063,170.8608219,-7.176609577,44.79860049,Snowy,254,18988.077,112.0996396,2158,51.98925522,3,9.142548467,76.23646302,1,60.53941655,High
